,time,open,high,low,close,volume,ticker
69,2015-04-20,9700,9700,9510,9510,39410,MWG
70,2015-04-21,9510,9610,9510,9510,8400,MWG
71,2015-04-22,9510,9510,9430,9430,25120,MWG
72,2015-04-23,9430,9610,9430,9430,20810,MWG
73,2015-04-24,9610,10060,9510,9870,73060,MWG
74,2015-04-27,10150,10430,9870,9870,60120,MWG
75,2015-05-04,9960,9960,9700,9790,28400,MWG
76,2015-05-05,9610,9700,9430,9700,14490,MWG
77,2015-05-06,9700,9700,9510,9510,12450,MWG
78,2015-05-07,9510,9700,9430,9610,15350,MWG
79,2015-05-08,9610,9700,9510,9700,11670,MWG
80,2015-05-11,9700,9790,9510,9510,34870,MWG
81,2015-05-12,9430,9430,8880,9250,80020,MWG
82,2015-05-13,9300,9760,9070,9190,80660,MWG
83,2015-05-14,9190,9300,8560,8560,87470,MWG
84,2015-05-15,8280,8280,8000,8000,48430,MWG
85,2015-05-18,8000,8510,8000,8510,88500,MWG
86,2015-05-19,8840,9070,8840,9070,54280,MWG
87,2015-05-20,9640,9700,9470,9580,203290,MWG
88,2015-05-21,9190,9530,8960,9130,28050,MWG
89,2015-05-22,9130,9130,8680,9070,48530,MWG
90,2015-05-25,9070,9070,8740,8790,40120,MWG
91,2015-05-26,8900,9300,8900,9070,39350,MWG
92,2015-05-27,9070,9070,8900,9020,13100,MWG
93,2015-05-28,9130,9130,8960,8960,33840,MWG
94,2015-05-29,8960,8960,8620,8840,44560,MWG
95,2015-06-01,8840,8900,8740,8740,14950,MWG
96,2015-06-02,8680,8740,8450,8620,37200,MWG
97,2015-06-03,8680,8680,8390,8450,19990,MWG
98,2015-06-04,8450,8560,8450,8510,12250,MWG
99,2015-06-05,8450,8740,8450,8740,29500,MWG
100,2015-06-08,8840,8840,8680,8680,21110,MWG
101,2015-06-09,8790,8790,8510,8680,34680,MWG
102,2015-06-10,8680,8900,8510,8510,26060,MWG
103,2015-06-11,8450,8560,8450,8510,8910,MWG
104,2015-06-12,8560,8560,8450,8510,25770,MWG
105,2015-06-15,8450,8560,8390,8390,34330,MWG
106,2015-06-16,8390,8450,8330,8390,16820,MWG
107,2015-06-17,8330,8390,8280,8280,11460,MWG
108,2015-06-18,8280,8330,8220,8280,5590,MWG
109,2015-06-19,8220,8330,8220,8220,12680,MWG
110,2015-06-22,8170,8220,8109,8170,48910,MWG
111,2015-06-23,8109,8109,7940,7940,56380,MWG
112,2015-06-24,7940,8450,7940,8450,121970,MWG
113,2015-06-25,8450,8560,8330,8330,30790,MWG
114,2015-06-26,8330,8680,8280,8510,92010,MWG
115,2015-06-29,8390,8390,8280,8330,46030,MWG
116,2015-06-30,8330,8450,8330,8330,48540,MWG
117,2015-07-01,8330,8390,8280,8330,34230,MWG
118,2015-07-02,8390,8390,8330,8330,32680,MWG
119,2015-07-03,8330,8510,8330,8390,73910,MWG
120,2015-07-06,8390,8450,8390,8390,94930,MWG
121,2015-07-07,8450,8510,8390,8390,92510,MWG
122,2015-07-08,8390,8450,8330,8450,39430,MWG
123,2015-07-09,8390,8450,8330,8450,32370,MWG
124,2015-07-10,8330,8450,8330,8450,25440,MWG
125,2015-07-13,8450,8450,8280,8280,30630,MWG
126,2015-07-14,8280,8330,8280,8330,35180,MWG
127,2015-07-15,8330,8330,8170,8280,24970,MWG
128,2015-07-16,8330,8330,8280,8330,9980,MWG
129,2015-07-17,8330,8330,8220,8280,17560,MWG
130,2015-07-20,8170,8280,8170,8280,23330,MWG
131,2015-07-21,8170,8170,8060,8109,40090,MWG
132,2015-07-22,8109,8170,8060,8060,40710,MWG
133,2015-07-23,8060,8109,8000,8060,40140,MWG
134,2015-07-24,8220,8560,8109,8510,227840,MWG
135,2015-07-27,8510,8510,8280,8390,42600,MWG
136,2015-07-28,8510,8510,8330,8330,34250,MWG
137,2015-07-29,8280,8330,8220,8220,49360,MWG
138,2015-07-30,8220,8280,8170,8220,29900,MWG
139,2015-07-31,8170,8280,8109,8109,74200,MWG
140,2015-08-03,8220,8220,8060,8109,71520,MWG
141,2015-08-04,8170,8170,8060,8060,51930,MWG
142,2015-08-05,8060,8170,8060,8170,9750,MWG
143,2015-08-06,8109,8109,8060,8109,27680,MWG
144,2015-08-07,8060,8109,8060,8060,36940,MWG
145,2015-08-10,8109,8220,8060,8170,82730,MWG
146,2015-08-11,8170,8170,8109,8170,26040,MWG
147,2015-08-12,8170,8170,8000,8060,52570,MWG
148,2015-08-13,8000,8109,8000,8060,29990,MWG
149,2015-08-14,8060,8109,8000,8060,42450,MWG
150,2015-08-17,8060,8109,7940,8000,20860,MWG
151,2015-08-18,8060,8060,7880,7940,21390,MWG
152,2015-08-19,7940,7940,7660,7770,51420,MWG
153,2015-08-20,7720,7720,7430,7430,67300,MWG
154,2015-08-21,7430,7430,7030,7320,89090,MWG
155,2015-08-24,7080,7080,6810,6860,145040,MWG
156,2015-08-25,6860,7200,6700,7080,93890,MWG
157,2015-08-26,7080,7200,7080,7080,43160,MWG
158,2015-08-27,7320,7370,7140,7200,139070,MWG
159,2015-08-28,7200,7430,7200,7320,112350,MWG
160,2015-08-31,7550,7720,7370,7490,88610,MWG
161,2015-09-01,7600,7600,7320,7320,31320,MWG
162,2015-09-03,7200,7200,7080,7200,32900,MWG
163,2015-09-04,7200,7200,7080,7140,23030,MWG
164,2015-09-07,7140,7140,6920,6920,40620,MWG
165,2015-09-08,6920,7140,6920,7030,12500,MWG
166,2015-09-09,7140,7140,6920,6970,19790,MWG
167,2015-09-10,6920,7030,6860,6970,25500,MWG
168,2015-09-11,6970,6970,6920,6920,25830,MWG
169,2015-09-14,6970,6970,6810,6860,18880,MWG
170,2015-09-15,6860,6860,6700,6700,51120,MWG
171,2015-09-16,6700,6750,6640,6700,47720,MWG
172,2015-09-17,6920,6920,6750,6810,17070,MWG
173,2015-09-18,6920,6920,6860,6860,37310,MWG
174,2015-09-21,6860,7200,6860,7200,77340,MWG
175,2015-09-22,7320,7320,7080,7140,43100,MWG
176,2015-09-23,7140,7140,7030,7080,18580,MWG
177,2015-09-24,7080,7080,6970,6970,14000,MWG
178,2015-09-25,7030,7030,6970,7030,34470,MWG
179,2015-09-28,6970,7030,6920,6970,25880,MWG
180,2015-09-29,6860,6920,6860,6860,12490,MWG
181,2015-09-30,6920,7030,6860,6920,35050,MWG
182,2015-10-01,6920,6970,6860,6970,18210,MWG
183,2015-10-02,6970,7030,6920,7030,25160,MWG
184,2015-10-05,6970,7080,6920,7080,56170,MWG
185,2015-10-06,7140,7490,7140,7370,132300,MWG
186,2015-10-07,7490,7660,7430,7490,132400,MWG
187,2015-10-08,7600,8000,7600,7940,180880,MWG
188,2015-10-09,7940,7940,7600,7720,100870,MWG
189,2015-10-12,7720,7770,7490,7550,115070,MWG
190,2015-10-13,7490,7880,7430,7600,137020,MWG
191,2015-10-14,7600,7820,7600,7660,65500,MWG
192,2015-10-15,7660,7820,7660,7770,154090,MWG
193,2015-10-16,7770,8109,7720,7940,283290,MWG
194,2015-10-19,8060,8060,7880,8000,86440,MWG
195,2015-10-20,8000,8000,7770,7820,111340,MWG
196,2015-10-21,7820,7820,7600,7600,122980,MWG
197,2015-10-22,7550,7770,7550,7720,83430,MWG
198,2015-10-23,7660,7820,7660,7720,57590,MWG
199,2015-10-26,7770,7820,7660,7720,72600,MWG
200,2015-10-27,7660,7720,7600,7660,53190,MWG
201,2015-10-28,7600,7720,7600,7720,58040,MWG
202,2015-10-29,7770,8220,7770,8220,581760,MWG
203,2015-10-30,8280,8510,8280,8390,359290,MWG
204,2015-11-02,8390,8390,8170,8280,203870,MWG
205,2015-11-03,8220,8330,8060,8330,244920,MWG
206,2015-11-04,8330,8390,8280,8280,134640,MWG
207,2015-11-05,8280,8620,8170,8510,207670,MWG
208,2015-11-06,8450,8450,8220,8280,121410,MWG
209,2015-11-09,8330,8510,8170,8390,205020,MWG
210,2015-11-10,8330,8390,8220,8330,174100,MWG
211,2015-11-11,8330,8390,8280,8390,69900,MWG
212,2015-11-12,8390,8620,8390,8620,459340,MWG
213,2015-11-13,8620,8960,8620,8840,290520,MWG
214,2015-11-16,8790,9070,8740,9020,340740,MWG
215,2015-11-17,9020,9070,8790,8840,310040,MWG
216,2015-11-18,8790,8900,8740,8900,70270,MWG
217,2015-11-19,8900,8900,8790,8840,113010,MWG
218,2015-11-20,8840,9020,8840,8960,211960,MWG
219,2015-11-23,9130,9250,9070,9190,224070,MWG
220,2015-11-24,9190,9420,9130,9300,264330,MWG
221,2015-11-25,9300,9420,9070,9360,163740,MWG
222,2015-11-26,9420,9420,9190,9190,199810,MWG
223,2015-11-27,9190,9250,8740,8790,383380,MWG
224,2015-11-30,8740,8790,8450,8510,198970,MWG
225,2015-12-01,8510,8740,8450,8560,57370,MWG
226,2015-12-02,8510,8740,8510,8680,42420,MWG
227,2015-12-03,8620,8740,8560,8620,35740,MWG
228,2015-12-04,8510,8680,8390,8620,125740,MWG
229,2015-12-07,8620,8620,8510,8560,48280,MWG
230,2015-12-08,8510,8840,8390,8740,111010,MWG
231,2015-12-09,8620,8740,8450,8510,99560,MWG
232,2015-12-10,8560,8620,8390,8390,51590,MWG
233,2015-12-11,8390,8560,8330,8560,45980,MWG
234,2015-12-14,8510,8620,8450,8620,53090,MWG
235,2015-12-15,8620,8680,8560,8680,100200,MWG
236,2015-12-16,8740,9020,8680,8900,304540,MWG
237,2015-12-17,8900,8960,8840,8960,305780,MWG
238,2015-12-18,8900,8960,8900,8900,86030,MWG
239,2015-12-21,8840,8960,8790,8960,93740,MWG
240,2015-12-22,8900,8960,8740,8840,236520,MWG
241,2015-12-23,8790,8960,8790,8900,182850,MWG
242,2015-12-24,8900,8960,8840,8960,57330,MWG
243,2015-12-25,8960,8960,8790,8790,51660,MWG
244,2015-12-28,8790,9070,8740,9020,316120,MWG
245,2015-12-29,8960,9070,8960,9020,109910,MWG
246,2015-12-30,9020,9190,9020,9190,264060,MWG
247,2015-12-31,9020,9130,8840,8900,398870,MWG
248,2016-01-04,9020,9130,8840,8960,396020,MWG
249,2016-01-05,8960,8960,8790,8960,98210,MWG
250,2016-01-06,8900,8960,8840,8900,76610,MWG
251,2016-01-07,8840,8840,8510,8620,222750,MWG
252,2016-01-08,8560,8620,8280,8510,97350,MWG
253,2016-01-11,8450,8510,8280,8390,96610,MWG
254,2016-01-12,8280,8510,8280,8510,72520,MWG
255,2016-01-13,8560,8560,8450,8450,58300,MWG
256,2016-01-14,8330,8390,8220,8330,177250,MWG
257,2016-01-15,8330,8330,8220,8220,103340,MWG
258,2016-01-18,8109,8170,7660,7820,222550,MWG
259,2016-01-19,7820,8060,7770,8060,86980,MWG
260,2016-01-20,8060,8060,7880,7940,49190,MWG
261,2016-01-21,7940,7940,7770,7820,65230,MWG
262,2016-01-22,7820,7940,7600,7720,94540,MWG
263,2016-01-25,8060,8170,7880,8170,175000,MWG
264,2016-01-26,8060,8109,7940,8060,59150,MWG
265,2016-01-27,8060,8109,8000,8109,55080,MWG
266,2016-01-28,8109,8109,7940,7940,32570,MWG
267,2016-01-29,7940,8170,7940,8170,149010,MWG
268,2016-02-01,8060,8220,8060,8170,105090,MWG
269,2016-02-02,8109,8220,8109,8170,51310,MWG
270,2016-02-03,8060,8170,8060,8170,38030,MWG
271,2016-02-04,8170,8280,8170,8170,46320,MWG
272,2016-02-05,8220,8330,8170,8330,41110,MWG
273,2016-02-15,8170,8280,8109,8220,41340,MWG
274,2016-02-16,8220,8220,8109,8220,79510,MWG
275,2016-02-17,8220,8280,8170,8170,91360,MWG
276,2016-02-18,8170,8510,8170,8450,133790,MWG
277,2016-02-19,8510,8510,8390,8390,52460,MWG
278,2016-02-22,8450,8620,8450,8620,132720,MWG
279,2016-02-23,8740,8840,8680,8740,265520,MWG
280,2016-02-24,8740,8840,8620,8790,61870,MWG
281,2016-02-25,8790,8840,8620,8620,197130,MWG
282,2016-02-26,8620,8740,8560,8560,137910,MWG
283,2016-02-29,8680,8680,8510,8510,140520,MWG
284,2016-03-01,8560,8620,8510,8560,109110,MWG
285,2016-03-02,8560,8960,8560,8960,393160,MWG
286,2016-03-03,8960,8960,8900,8960,86750,MWG
287,2016-03-04,8900,9190,8840,9020,339340,MWG
288,2016-03-07,9020,9070,8900,8960,132110,MWG
289,2016-03-08,8960,9020,8840,8900,107410,MWG
290,2016-03-09,8840,8960,8840,8840,109120,MWG
291,2016-03-10,8840,8960,8840,8960,105310,MWG
292,2016-03-11,8960,9070,8900,9020,210430,MWG
293,2016-03-14,9020,9130,8960,9020,90150,MWG
294,2016-03-15,9020,9020,8900,9020,113840,MWG
295,2016-03-16,8960,8960,8740,8740,298870,MWG
296,2016-03-17,8790,8840,8620,8740,195920,MWG
297,2016-03-18,8740,8790,8680,8740,79290,MWG
298,2016-03-21,8840,8960,8790,8840,177050,MWG
299,2016-03-22,8840,8900,8740,8740,73360,MWG
300,2016-03-23,8790,8840,8740,8840,81460,MWG
301,2016-03-24,8900,8960,8790,8900,166690,MWG
302,2016-03-25,8900,8960,8840,8900,93810,MWG
303,2016-03-28,8960,8960,8840,8840,85470,MWG
304,2016-03-29,8790,8900,8740,8790,101140,MWG
305,2016-03-30,8680,8790,8680,8740,30870,MWG
306,2016-03-31,8740,8790,8560,8560,59990,MWG
307,2016-04-01,8620,8620,8510,8560,76360,MWG
308,2016-04-04,8560,8620,8510,8510,34900,MWG
309,2016-04-05,8510,8620,8510,8620,35210,MWG
310,2016-04-06,8620,8680,8510,8560,33560,MWG
311,2016-04-07,8620,8680,8560,8620,44780,MWG
312,2016-04-08,8620,8740,8560,8680,101900,MWG
313,2016-04-11,8680,8790,8680,8740,96990,MWG
314,2016-04-12,8740,8790,8620,8680,41990,MWG
315,2016-04-13,8620,8740,8560,8620,32250,MWG
316,2016-04-14,8560,8620,8510,8560,65170,MWG
317,2016-04-15,8450,8680,8450,8620,82180,MWG
318,2016-04-19,8620,8620,8390,8390,56650,MWG
319,2016-04-20,8330,8390,8280,8390,49000,MWG
320,2016-04-21,8390,8390,8280,8390,27270,MWG
321,2016-04-22,8280,8450,8280,8390,29540,MWG
322,2016-04-25,8740,8740,8560,8740,135550,MWG
323,2016-04-26,8740,8790,8680,8680,110320,MWG
324,2016-04-27,8620,8740,8560,8620,49610,MWG
325,2016-04-28,8620,8620,8510,8620,40980,MWG
326,2016-04-29,8510,8620,8510,8510,37930,MWG
327,2016-05-04,8510,8960,8510,8790,322850,MWG
328,2016-05-05,8840,8900,8740,8900,341280,MWG
329,2016-05-06,9020,9140,9020,9080,225130,MWG
330,2016-05-09,9080,9190,8960,9080,243600,MWG
331,2016-05-10,9080,9080,8960,9020,125390,MWG
332,2016-05-11,9080,9080,8960,9080,128100,MWG
333,2016-05-12,9020,9080,8900,8960,73160,MWG
334,2016-05-13,9020,9020,8790,8790,113660,MWG
335,2016-05-16,8790,8900,8730,8790,42770,MWG
336,2016-05-17,8790,8900,8730,8900,103450,MWG
337,2016-05-18,8900,9020,8840,8900,41930,MWG
338,2016-05-19,8900,8960,8840,8840,57210,MWG
339,2016-05-20,8790,8960,8790,8900,42320,MWG
340,2016-05-23,9020,9250,8960,9250,803880,MWG
341,2016-05-24,9430,9710,9430,9660,588980,MWG
342,2016-05-25,9660,9710,9600,9710,184200,MWG
343,2016-05-26,9660,9770,9540,9540,279620,MWG
344,2016-05-27,9540,9820,9480,9770,428880,MWG
345,2016-05-30,9820,9880,9770,9880,185160,MWG
346,2016-05-31,9880,10000,9880,9940,156180,MWG
347,2016-06-01,9940,9940,9820,9880,89680,MWG
348,2016-06-02,9880,9880,9820,9880,120220,MWG
349,2016-06-03,9880,10230,9880,10170,303770,MWG
350,2016-06-06,10230,10690,10230,10650,555590,MWG
351,2016-06-07,10810,11100,10750,11040,365940,MWG
352,2016-06-08,11100,11100,10860,10920,283670,MWG
353,2016-06-09,10860,10860,10590,10690,304660,MWG
354,2016-06-10,10750,10860,10650,10860,125150,MWG
355,2016-06-13,10860,10860,10750,10860,123360,MWG
356,2016-06-14,10880,11590,10780,11590,313590,MWG
357,2016-06-15,11710,11710,11470,11530,164120,MWG
358,2016-06-16,11590,11940,11530,11830,118040,MWG
359,2016-06-17,11710,11940,11360,11590,154070,MWG
360,2016-06-20,12040,12400,12040,12400,288080,MWG
361,2016-06-21,12750,12750,12280,12510,264300,MWG
362,2016-06-22,12510,12630,12280,12510,99510,MWG
363,2016-06-23,12400,13320,12400,13320,448580,MWG
364,2016-06-24,13320,14250,12400,14140,877910,MWG
365,2016-06-27,13910,14140,13320,14140,201010,MWG
366,2016-06-28,13790,14020,13670,13790,135670,MWG
367,2016-06-29,13670,14480,13670,14480,299110,MWG
368,2016-06-30,14480,14710,14250,14250,136970,MWG
369,2016-07-01,14250,14480,14140,14250,254340,MWG
370,2016-07-04,14480,14480,14140,14370,204000,MWG
371,2016-07-05,14480,14480,14250,14250,170630,MWG
372,2016-07-06,14140,14250,13910,14250,189000,MWG
373,2016-07-07,14480,15180,14250,15180,452050,MWG
374,2016-07-08,15180,15410,14950,15060,121180,MWG
375,2016-07-11,14950,15760,14950,15290,222850,MWG
376,2016-07-12,15290,15650,14950,15650,183060,MWG
377,2016-07-13,15760,16340,15760,16219,207820,MWG
378,2016-07-14,16219,16690,16100,16219,233920,MWG
379,2016-07-15,16219,16340,15410,15870,278440,MWG
380,2016-07-18,15990,16219,15870,16100,224360,MWG
381,2016-07-19,16219,16219,15760,16219,255690,MWG
382,2016-07-20,16100,16100,15410,15410,280260,MWG
383,2016-07-21,15410,15650,14710,14950,266080,MWG
384,2016-07-22,14830,15650,14370,15650,384670,MWG
385,2016-07-25,15650,15650,15060,15410,67230,MWG
386,2016-07-26,15410,15410,15060,15060,56150,MWG
387,2016-07-27,15060,15180,14950,15060,57150,MWG
388,2016-07-28,15060,15650,14950,15410,120870,MWG
389,2016-07-29,15410,15760,15410,15530,102870,MWG
390,2016-08-01,15530,15650,15060,15060,202820,MWG
391,2016-08-02,14950,14950,14370,14370,160680,MWG
392,2016-08-03,14140,14480,14140,14370,175840,MWG
393,2016-08-04,14950,15060,14710,14950,149850,MWG
394,2016-08-05,14950,15410,14950,15290,156700,MWG
395,2016-08-08,15530,15530,15290,15290,81890,MWG
396,2016-08-09,15290,15530,15180,15180,99040,MWG
397,2016-08-10,15180,15530,15060,15290,154070,MWG
398,2016-08-11,15290,16100,15180,16100,366120,MWG
399,2016-08-12,16570,16570,15870,15870,128800,MWG
400,2016-08-15,15870,16570,15760,16340,293800,MWG
401,2016-08-16,16450,17380,16450,16810,423840,MWG
402,2016-08-17,17260,17970,17030,17850,298740,MWG
403,2016-08-18,17730,17730,17380,17490,173180,MWG
404,2016-08-19,17260,18190,17030,17610,312270,MWG
405,2016-08-22,17610,17970,17380,17490,222720,MWG
406,2016-08-23,17380,17730,17140,17730,208990,MWG
407,2016-08-24,17730,18190,16920,16920,1015770,MWG
408,2016-08-25,16810,16920,16340,16450,480970,MWG
409,2016-08-26,16450,16920,16450,16570,319450,MWG
410,2016-08-29,16570,16810,15870,15870,474240,MWG
411,2016-08-30,15990,16690,15990,16690,240460,MWG
412,2016-08-31,17030,17030,16450,16690,267210,MWG
413,2016-09-01,16810,16810,16450,16570,217600,MWG
414,2016-09-05,16690,16810,16450,16810,150500,MWG
415,2016-09-06,16810,17030,16690,16920,135710,MWG
416,2016-09-07,16810,16920,16219,16690,148920,MWG
417,2016-09-08,16810,16810,16570,16690,144480,MWG
418,2016-09-09,16690,16690,15990,16219,377010,MWG
419,2016-09-12,16100,16219,15550,15650,246870,MWG
420,2016-09-13,15650,16100,15650,16040,93000,MWG
421,2016-09-14,16090,16090,15730,15730,73620,MWG
422,2016-09-15,15720,15720,15340,15340,172940,MWG
423,2016-09-16,15530,15720,15410,15540,151300,MWG
424,2016-09-19,15540,15550,15060,15180,264460,MWG
425,2016-09-20,15180,15530,15180,15470,106800,MWG
426,2016-09-21,15410,15810,15410,15650,130260,MWG
427,2016-09-22,15650,16079,15650,15980,127670,MWG
428,2016-09-23,15990,16100,15720,15870,155140,MWG
429,2016-09-26,15870,15870,15600,15650,160460,MWG
430,2016-09-27,15640,15770,15590,15740,116840,MWG
431,2016-09-28,15740,15990,15650,15930,143310,MWG
432,2016-09-29,15930,16340,15870,16050,231710,MWG
433,2016-09-30,16210,16250,16059,16120,96750,MWG
434,2016-10-03,16300,16300,16050,16090,146180,MWG
435,2016-10-04,16090,16090,15740,15760,193350,MWG
436,2016-10-05,15980,15980,15650,15650,119470,MWG
437,2016-10-06,15640,15990,15620,15730,105360,MWG
438,2016-10-07,15730,15850,15540,15590,105310,MWG
439,2016-10-10,15540,15690,15540,15550,71260,MWG
440,2016-10-11,15690,15690,15410,15690,114380,MWG
441,2016-10-12,15670,16090,15670,15990,123500,MWG
442,2016-10-13,15990,17090,15990,17090,739640,MWG
443,2016-10-14,17190,17610,17090,17140,145960,MWG
444,2016-10-17,16920,17010,16580,16610,210270,MWG
445,2016-10-18,16450,17600,16450,17380,268420,MWG
446,2016-10-19,17590,17720,17390,17410,103920,MWG
447,2016-10-20,17410,17440,17140,17380,143530,MWG
448,2016-10-21,17490,17970,17280,17490,172440,MWG
449,2016-10-24,17600,17600,16870,16870,229130,MWG
450,2016-10-25,16880,16910,16570,16690,159550,MWG
451,2016-10-26,16610,16980,16610,16690,203050,MWG
452,2016-10-27,16920,16980,16790,16980,137950,MWG
453,2016-10-28,16980,17200,16980,17200,118150,MWG
454,2016-10-31,17200,17200,16810,16810,118380,MWG
455,2016-11-01,16570,17050,16570,17030,105610,MWG
456,2016-11-02,17030,17290,16920,17010,104410,MWG
457,2016-11-03,16920,17730,16920,17730,627210,MWG
458,2016-11-04,17730,18020,17490,17550,338550,MWG
459,2016-11-07,17610,17840,17560,17670,34680,MWG
460,2016-11-08,17790,18190,17730,17870,136330,MWG
461,2016-11-09,17650,17970,17030,17970,319730,MWG
462,2016-11-10,18420,18650,18130,18240,233850,MWG
463,2016-11-11,18240,18540,18080,18320,105990,MWG
464,2016-11-14,18190,18640,18190,18190,198830,MWG
465,2016-11-15,18240,18300,17920,17990,162860,MWG
466,2016-11-16,17980,18000,17720,17730,160290,MWG
467,2016-11-17,17730,18260,17730,18020,150580,MWG
468,2016-11-18,17860,18240,17860,18080,69310,MWG
469,2016-11-21,18120,18290,18080,18130,47690,MWG
470,2016-11-22,18100,19050,18100,19050,273000,MWG
471,2016-11-23,19010,19120,18540,18770,241160,MWG
472,2016-11-24,18770,19010,18770,18780,68530,MWG
473,2016-11-25,18790,19010,18540,18890,107770,MWG
474,2016-11-28,18830,19170,18830,18830,286650,MWG
475,2016-11-29,19010,19010,18830,18890,112320,MWG
476,2016-11-30,18890,19120,18770,19120,196420,MWG
477,2016-12-01,19120,19410,19120,19170,249290,MWG
478,2016-12-02,19310,19310,19120,19120,167130,MWG
479,2016-12-05,19010,19010,18190,18190,249980,MWG
480,2016-12-06,18190,18520,17790,17850,298940,MWG
481,2016-12-07,17790,17950,17390,17870,180290,MWG
482,2016-12-08,18180,18180,17790,17970,97210,MWG
483,2016-12-09,17970,18080,17850,17970,81800,MWG
484,2016-12-12,18020,18020,17680,17680,84390,MWG
485,2016-12-13,17640,17790,17510,17680,84180,MWG
486,2016-12-14,17610,17970,17610,17970,71500,MWG
487,2016-12-15,18060,18060,17820,17820,110950,MWG
488,2016-12-16,17730,17880,17670,17780,52320,MWG
489,2016-12-19,18080,18360,17140,17490,1394910,MWG
490,2016-12-20,17380,17920,17270,17920,292650,MWG
491,2016-12-21,17920,18070,17850,18050,156770,MWG
492,2016-12-22,17970,18050,17800,17970,249980,MWG
493,2016-12-23,17980,18060,17910,17940,198200,MWG
494,2016-12-26,17970,18410,17970,18410,280350,MWG
495,2016-12-27,18410,18650,18310,18480,252970,MWG
496,2016-12-28,18480,18480,18310,18440,141150,MWG
497,2016-12-29,18420,18540,18240,18420,319690,MWG
